id,ccn,incident_date_time,time_spread,org_id,org_name,tipsoft_id,incident_type_id,incident_type_name,incident_type_pinnable,lng,lat,public_narrative,processing_level,address,description,agency_page_link
341596052,"14-0170051","2014-01-10T02:00:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.82058600000001,42.850339,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block MCKINLEY PW","",
354119831,"14-404862","2014-01-10T13:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-GRAND LARCENY 3RD",true,-78.757563,42.869579,"GRAND LARCENY 3RD",3,"2000 Block OLD UNION RD",,
336655654,"14-402760","2014-01-11T22:00:00Z",0,11841,"Amherst Police Department",0,149,"-ASSAULT 3RD",true,-78.767263,43.034451,"ASSAULT 3RD",3,"1500 Block N FRENCH RD","1892",
336654919,"14-402738","2014-01-11T18:56:27Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.81176499999999,42.981991,"PETIT LARCENY",3,"3200 Block SHERIDAN DR","1892",
336655169,"14-402703","2014-01-11T14:50:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.738591,42.977156,"PETIT LARCENY",3,"5200 Block SHERIDAN DR","1892",
337996574,"14-0130513","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.883641,42.949135,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block GROVE ST","LARCENY/THEFT",
336666702,"14-0110706","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.900277,42.951972,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block RIVERSIDE AV","LARCENY/THEFT",
336666697,"14-0110602","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.88825300000001,42.952827,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block SIMON ST","LARCENY/THEFT",
336666716,"14-0110874","2014-01-11T09:05:29Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.87137300000001,42.947759,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1000 Block HERTEL AV","LARCENY/THEFT",
336666689,"14-0110510","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.87137300000001,42.947759,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1000 Block HERTEL AV","LARCENY/THEFT",
336666682,"14-0110282","2014-01-11T09:52:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.831838,42.940726,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block E MORRIS AV","LARCENY/THEFT",
337255969,"14-0120421","2014-01-11T07:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.84329099999999,42.95571,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"700 Block ST LAWRENCE AV","LARCENY/THEFT",
336666711,"14-0110921","2014-01-11T09:45:00Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.82357500000001,42.94807,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block LISBON AV","ROBBERY",
337255982,"14-0120526","2014-01-11T02:50:37Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.81238,42.94063,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"700 Block E AMHERST ST","BURGLARY",
337255964,"14-0120313","2014-01-11T05:00:15Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.81238,42.94063,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"700 Block E AMHERST ST","BURGLARY",
337255975,"14-0120478","2014-01-11T07:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.810671,42.943212,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block DARTMOUTH AV","LARCENY/THEFT",
336666699,"14-0110658","2014-01-11T04:00:42Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.804231,42.949179,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block WINSPEAR AV","BURGLARY",
337255980,"14-0120525","2014-01-11T10:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.82819600000001,42.954755,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block ENGLEWOOD AV","LARCENY/THEFT",
337255827,"14-0110868","2014-01-11T08:50:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.886224,42.904596,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block YORK ST","",
337255971,"14-0120440","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.880385,42.908946,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"NORWOOD AV & BRYANT ST","LARCENY/THEFT",
357257017,"14-0370642","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.88012000000001,42.900359,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block WADSWORTH ST","LARCENY/THEFT",
337255826,"14-0110713","2014-01-11T05:36:53Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.893523,42.91621,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block HERKIMER ST","BURGLARY",
337255824,"14-0110107","2014-01-11T02:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.88144,42.918767,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block RICHMOND AV","ASSAULT",
336666692,"14-0110538","2014-01-11T02:20:20Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.889971,42.915095,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block W FERRY ST","LARCENY/THEFT",
336666695,"14-0110520","2014-01-11T02:12:48Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.88981099999999,42.927936,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block FOREST AV","LARCENY/THEFT",
336666714,"14-0110922","2014-01-11T10:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.883163,42.927597,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block FOREST AV","ASSAULT",
337996570,"14-0130414","2014-01-11T01:30:21Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.889088,42.93274,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block GRANT ST","BURGLARY",
337255961,"14-0120296","2014-01-11T10:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.877436,42.916774,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"700 Block ELMWOOD AV","LARCENY/THEFT",
336666693,"14-0110555","2014-01-11T02:53:52Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.865167,42.911619,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1300 Block MAIN ST","BURGLARY",
340631998,"14-0160241","2014-01-11T08:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.858311,42.914434,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block CHESTER ST","BURGLARY",
337255828,"14-0110967","2014-01-11T10:00:00Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.85180099999999,42.919608,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block NORTHLAND AV","ROBBERY",
336666706,"14-0110756","2014-01-11T06:23:30Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.84992800000001,42.918268,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block DONALDSON RD","LARCENY/THEFT",
338783744,"14-0140051","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.845356,42.914108,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"500 Block WOODLAWN AV","BURGLARY",
342266370,"14-0180583","2014-01-11T01:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.838841,42.918293,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1600 Block FILLMORE AV","LARCENY/THEFT",
337255951,"14-0120111","2014-01-11T11:00:49Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.871317,42.925625,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1000 Block ELMWOOD AV","ASSAULT",
336666079,"14-0110190","2014-01-11T01:00:00Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.857187,42.921791,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"MAIN ST & E DELAVAN AV","ROBBERY",
336666075,"14-0110283","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.848564,42.922277,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block E DELAVAN AV","",
336666708,"14-0110820","2014-01-11T07:51:45Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.840204,42.932037,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block SANFORD","ASSAULT",
337996563,"14-0130309","2014-01-11T05:30:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.83638999999999,42.930729,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block DREXEL RD","LARCENY/THEFT",
336022522,"14-0110035","2014-01-11T12:35:24Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.82352299999999,42.90576,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"KOONS AV & MCKIBBEN","ROBBERY",
336666700,"14-0110660","2014-01-11T04:38:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.816512,42.907475,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block GOEMBLE AV","ASSAULT",
336666701,"14-0110652","2014-01-11T04:31:40Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.805734,42.909966,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block DOAT ST","LARCENY/THEFT",
336022523,"14-0110009","2014-01-11T12:12:34Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.814021,42.910087,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2000 Block BAILEY AV","ROBBERY",
336666690,"14-0110490","2014-01-11T02:00:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.8,42.914121,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block HUMASON AV","",
336666694,"14-0110564","2014-01-11T11:15:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.812906,42.921476,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block ERICSON AV","LARCENY/THEFT",
336666078,"14-0110152","2014-01-11T02:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.803708,42.928107,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block COMSTOCK AV","ASSAULT",
337996580,"14-0130559","2014-01-11T02:45:05Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.815836,42.936068,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block COPSEWOOD AV","",
341076126,"14-401658","2014-01-11T15:34:41Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.779113,42.905268,"PETIT LARCENY",3,"100 Block THRUWAY PLAZA DR",,
341076128,"14-401669","2014-01-11T16:49:01Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"400 Block WALDEN GALLERIA",,
341076131,"14-401684","2014-01-11T18:02:27Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"400 Block WALDEN GALLERIA",,
341076137,"14-401702","2014-01-11T20:31:38Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-PETIT LARCENY",true,-78.76227799999999,42.909795,"PETIT LARCENY",3,"400 Block WALDEN GALLERIA",,
341076152,"14-401788","2014-01-11T15:00:00Z",0,92604,"Cheektowaga Town Police Department",512,103,"[CPD]-GRAND LARCENY 3RD",true,-78.73936999999999,42.91992,"GRAND LARCENY 3RD",3,"600 Block DICK RD",,
337255959,"14-0120269","2014-01-11T06:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.884928,42.891401,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block 7TH ST","ASSAULT",
337255960,"14-0120275","2014-01-11T08:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.889775,42.898193,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"500 Block NIAGARA ST","LARCENY/THEFT",
336666691,"14-0110454","2014-01-11T02:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.87994500000001,42.879423,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block MARINE DR","ASSAULT",
336666713,"14-0110942","2014-01-11T10:20:31Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.86425,42.873975,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block PERRY ST","ASSAULT",
336666076,"14-0110111","2014-01-11T02:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.878395,42.891006,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"S ELMWOOD AV & W CHIPPEWA ST","LARCENY/THEFT",
336666710,"14-0110920","2014-01-11T10:00:59Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.873279,42.898099,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block VIRGINIA PL","ROBBERY",
336666703,"14-0110717","2014-01-11T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.873108,42.893489,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"W TUPPER ST & PEARL ST","LARCENY/THEFT",
337996576,"14-0130527","2014-01-11T10:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.868272,42.892861,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block E TUPPER ST","LARCENY/THEFT",
337996586,"14-0130726","2014-01-11T11:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.85523000000001,42.892847,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block SYCAMORE ST","LARCENY/THEFT",
336666705,"14-0110776","2014-01-11T06:50:40Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.832915,42.8932,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block WARREN AV","ASSAULT",
336666709,"14-0110875","2014-01-11T09:06:02Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.802938,42.889969,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"EAST LOVEJOY AND GOL","LARCENY/THEFT",
336666077,"14-0110113","2014-01-11T02:37:59Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.82348500000001,42.895992,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1300 Block BROADWAY","ASSAULT",
336666707,"14-0110802","2014-01-11T07:14:42Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.825835,42.895657,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"BROADWAY & SCHMARBECK ST","ROBBERY",
337996564,"14-0130312","2014-01-11T03:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.814342,42.895983,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1500 Block BAILEY AV","BURGLARY",
336666718,"14-0110981","2014-01-11T10:59:14Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.815872,42.896199,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"N CENTRAL AV & BROADWAY","ASSAULT",
337255968,"14-0120411","2014-01-11T03:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.813841,42.841655,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block WOODSIDE AV","LARCENY/THEFT",
336666704,"14-0110719","2014-01-11T05:00:24Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.82355099999999,42.836065,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2200 Block S PARK AV","LARCENY/THEFT",
349433686,"14-406362","2014-01-13T00:00:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.821623,43.009755,"PETIT LARCENY",3,"2000 Block NIAGARA FALLS BLVD","1892",
339688679,"14-403520","2014-01-12T14:30:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.807762,42.97667,"PETIT LARCENY",3,"100 Block LARCH RD","1892",
337245813,"14-402939","2014-01-12T18:39:36Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.821113,42.985805,"PETIT LARCENY",3,"1200 Block NIAGARA FALLS BLVD","1892",
337245814,"14-402954","2014-01-12T21:00:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.81176499999999,42.981991,"PETIT LARCENY",3,"3200 Block SHERIDAN DR","1892",
337245812,"14-402962","2014-01-12T22:00:00Z",0,11841,"Amherst Police Department",0,103,"-PETIT LARCENY",true,-78.81176499999999,42.981991,"PETIT LARCENY",3,"3200 Block SHERIDAN DR","1892",
337255988,"14-0120805","2014-01-12T10:55:46Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.90161500000001,42.957895,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block HENRIETTA AV","BURGLARY",
337255962,"14-0120041","2014-01-12T01:14:06Z",0,718,"Buffalo Police Department",0,148,"RAPE",true,-78.895011,42.959532,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block ONTARIO ST","RAPE",
337996567,"14-0130507","2014-01-12T07:30:31Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.899985,42.960698,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block WYANDOTTE AV","",
337255972,"14-0120429","2014-01-12T01:30:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.876805,42.949153,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1800 Block ELMWOOD AV","LARCENY/THEFT",
337255978,"14-0120498","2014-01-12T03:55:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.870088,42.944908,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2200 Block DELAWARE AV","LARCENY/THEFT",
338783761,"14-0140297","2014-01-12T11:30:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.867689,42.940506,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"DELAWARE AV & AMHERST ST","LARCENY/THEFT",
337255977,"14-0120501","2014-01-12T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.83008,42.94962,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block CUSTER ST","LARCENY/THEFT",
337996558,"14-0130180","2014-01-12T12:00:00Z",0,718,"Buffalo Police Department",0,97,"SEXUAL ABUSE",true,-78.835054,42.941872,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block BENWOOD AV","SEXUAL ABUSE",
339712216,"14-0150385","2014-01-12T10:30:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.811716,42.942908,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block HEWITT AV","BURGLARY",
337255953,"14-0120120","2014-01-12T01:00:49Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.82721600000001,42.952452,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block MERRIMAC ST","BURGLARY",
337255984,"14-0120616","2014-01-12T06:10:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.897561,42.917461,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1000 Block WEST AV","",
337255957,"14-0120216","2014-01-12T08:55:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.890495,42.915285,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"GRANT ST & W FERRY ST","LARCENY/THEFT",
337255946,"14-0120003","2014-01-12T12:03:19Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.899444,42.915185,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block W FERRY ST","",
342266379,"14-0180671","2014-01-12T12:00:17Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.89758999999999,42.930467,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block TONAWANDA ST","BURGLARY",
338783746,"14-0140072","2014-01-12T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.865042,42.900534,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block HIGH ST","LARCENY/THEFT",
337255986,"14-0120763","2014-01-12T06:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.85229,42.911924,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block HAUF ST","BURGLARY",
337255952,"14-0120106","2014-01-12T03:15:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.84791800000001,42.910782,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"LANDON ST & WOHLERS AV","ASSAULT",
337996432,"14-0120469","2014-01-12T03:25:31Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.845401,42.915946,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block BUTLER","ASSAULT",
337255987,"14-0120760","2014-01-12T09:40:00Z",0,718,"Buffalo Police Department",0,103,"THEFT OF SERVICES",true,-78.84319000000001,42.913811,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"WOODLAWN AV & HUMBOLDT PW","THEFT OF SERVICES",
337255958,"14-0120223","2014-01-12T09:00:00Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.83011500000001,42.911508,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block BOX AV","ROBBERY",
337255963,"14-0120304","2014-01-12T11:37:37Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.83837699999999,42.914426,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"CHEEK PD","BURGLARY",
338783778,"14-0140471","2014-01-12T09:13:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.877374,42.927283,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1100 Block ELMWOOD AV","LARCENY/THEFT",
337996433,"14-0120545","2014-01-12T04:45:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.855092,42.929424,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block AGASSIZ CR","LARCENY/THEFT",
337255956,"14-0120187","2014-01-12T07:25:00Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.854068,42.925232,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1800 Block MAIN ST","ROBBERY",
337255985,"14-0120685","2014-01-12T04:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.845778,42.925467,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block HUMBOLDT PW","BURGLARY",
337255965,"14-0120368","2014-01-12T01:00:00Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.832339,42.935484,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block VICTORIA AV","",
359636736,"14-404885","2014-01-13T00:00:00Z",0,92604,"Cheektowaga Town Police Department",512,148,"[CPD]-SEXUAL ABUSE 3RD",true,-78.792237,42.919554,"SEXUAL ABUSE 3RD",3,"1 Block NORMANDY AV",,
337255966,"14-0120388","2014-01-12T11:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.827106,42.92474,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block DEERFIELD AV","BURGLARY",
336666717,"14-0120017","2014-01-12T12:27:53Z",0,718,"Buffalo Police Department",0,99,"UUV",true,-78.803755,42.920369,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block WEBER AV","",
341596079,"14-0170411","2014-01-12T12:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.828954,42.938867,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"100 Block BENNETT VILLAGE TE","LARCENY/THEFT",
337255947,"14-0120028","2014-01-12T12:39:02Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.827727,42.93072,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block COLFAX","ASSAULT",
337255949,"14-0120109","2014-01-12T03:20:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.815776,42.939992,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block AMHERST ST","LARCENY/THEFT",
